year,country_name,cn,ccode,Pct CAB,current,Regime Type,idc,ldc,emg,eap,eca,mena,sa,we,na,ssa,lac,oil,emg2,fc,ez,euro_start,Regime,Phi0,Phi1,current_phi,Country,opn,tr,tr_g,tr_imp,reserves_st_debt,st_debt,current_v,exch_rate,mscps,dcps,pop,ccode_2,ae,emde,emde_excl_China,eap_emde,eca_emde,sar_emde,ssa_emde,lac_emde,mna_emde,com_imp_emde,com_exp_emde,world,eap_excl_china,mna_oil_exp,mna_oil_imp,ssa_ind_com_exp,ssa_other_emde,bric,euro,emde_excl_BRIC,com_im_no_bric,com_ex_no_bric,emde_tre,emde_ergy_exp,emde_mtl_exp,natl_saving,rypc_ppp,gsur,country_name_2,kaopen,ka_open,reer,d_reer,d_reer_sd5,d_reer_mn5,d_reer_var5,cv5_d_reer,fd,trend_fd,fd_gap,mineral,fuel,food,manufact,commod_exp,man_dummy,food_dummy,fuel_dummy,cab_def
2003-01-01,estonia,939,EST,-12.90347,-0.129205375909805,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.2274477481842,1376698670,1373360670,2.26951932907104,.,.,-1276109256,13.8564109802246,.,.,1370720,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.223230004310608,26222.01953125,0.0165199991315603,Estonia,2.28989291191101,1,84.3499984741211,0.100426077842712,0.0488330200314522,0.0198955982923508,0.00373586360365152,2.45446348190308,.,.,.,0.0234375279396772,0.0423761121928692,0.106419630348682,0.740423381328583,0.172233283519745,1,0,0,1
2004-01-01,estonia,939,EST,-12.2084365,-0.119829826056957,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.29949498176575,1791730277,1788226277,2.27213573455811,.,.,-1455763985,12.5955638885498,0.402980804443359,0.402980804443359,1362550,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.227280005812645,28173.23046875,0.0226600002497435,Estonia,2.28989291191101,1,88.0699996948242,0.120335720479488,0.0718989446759224,0.0455250591039658,0.00295625138096511,1.57932674884796,-0.908866345882416,-0.513725876808167,-0.395140469074249,0.0242263562977314,0.0457624644041061,0.0932452976703644,0.727682113647461,0.163234114646912,1,0,0,1
2005-01-01,estonia,939,EST,-8.5419515,-0.0863305032253265,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.35912799835205,1947311947,1943207947,2.08026337623596,.,.,-1218079449,12.5837869644165,0.565739095211029,0.565739095211029,1354775,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.246729999780655,31033.5390625,0.0102499993517995,Estonia,2.28989291191101,1,88.5699996948242,-0.0161164123564959,0.0731690600514412,0.0111558549106121,0.00129668461158872,6.55880355834961,-0.569622278213501,-0.445734620094299,-0.123887658119202,0.0240669064223766,0.0724164620041847,0.0809073820710182,0.696677982807159,0.17739075422287,1,0,0,1
2006-01-01,estonia,939,EST,-15.0278625,-0.149718686938286,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.3662074804306,2786325227,2781239627,2.30062389373779,.,.,-2549061127,12.4654836654663,0.762245655059814,0.762245655059814,1346810,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.249009996652603,34264.671875,0.0274799987673759,Estonia,2.28989291191101,1,92.2600021362305,0.0757953673601151,0.0545085147023201,0.0429514162242413,0.00587825616821647,1.2690737247467,-0.271486401557922,-0.381694972515106,0.110208570957184,0.030696390196681,0.155473649501801,0.075327068567276,0.632572531700134,0.261497110128403,1,0,0,1
2007-01-01,estonia,939,EST,-15.245135,-0.148020312190056,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.339808344841,3269362367,3262692367,2.04108381271362,.,.,-3323095157,11.4338531494141,0.837476134300232,0.837476134300232,1340680,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.251469999551773,37027.33984375,0.0255399998277426,Estonia,2.28989291191101,1,100,0.132288485765457,0.0569045171141624,0.117821335792542,0.00278976908884943,0.482972949743271,-0.177362516522408,-0.326796740293503,0.149434223771095,0.0352696254849434,0.0433060228824615,0.0959916338324547,0.70879065990448,0.17456728219986,1,0,0,1
2008-01-01,estonia,939,EST,-8.712783,-0.0885851085186005,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.36681985855103,3971834389,3964876389,2.35515594482422,.,.,-2156421558,10.69444309,0.89668869972229,0.89668869972229,1337090,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.229759991168976,35223.8984375,-0.0292600020766258,Estonia,2.28989291191101,1,107.190002441406,0.315249711275101,0.0827092826366425,0.0625371634960175,0.0215348452329636,1.32256209850311,-0.109046526253223,-0.285128384828568,0.176081866025925,0.0454683676362038,0.0568918101489544,0.0964211001992226,0.704109728336334,0.198781281709671,1,0,0,1
2009-01-01,estonia,939,EST,2.58001775,0.0267751906067133,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.16759073734283,3980641013,3971941013,3.77322459220886,.,.,525703676.2,11.2574310302734,1.01383030414581,1.01383030414581,1334515,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.235589995980263,30128.58984375,-0.028889998793602,Estonia,2.28989291191101,1,104.800003051758,-0.00570695474743843,0.101878486573696,-0.0159000772982836,0.00152498879469931,6.40742063522339,0.0137355383485556,-0.25928407907486,0.27301961183548,0.0257266405969858,0.0755377113819122,0.112375251948833,0.683084845542908,0.213639602065086,1,0,0,0
2010-01-01,estonia,939,EST,1.65324535,0.0174366049468517,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.43671762943268,2567138087,2555894087,1.9793872833252,.,.,340438472.3,11.806848526001,0.92804354429245,0.92804354429245,1331475,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.233720004558563,30937.140625,-0.00476999999955297,Estonia,2.28989291191101,1,103.430000305176,-0.0830491408705711,0.101461254060268,0.0298372358083725,0.0124243898317218,3.4004909992218,-0.074676625430584,-0.250096350908279,0.175419718027115,0.0294612869620323,0.157557383179665,0.098927229642868,0.621604740619659,0.285945892333984,1,0,0,0
2011-01-01,estonia,939,EST,1.2231194,0.013054876588285,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.25,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.66746079921722,207115695.5,194867695.5,0.116245537996292,.,.,304229741.4,0.718413889408112,0.777273416519165,0.777273416519165,1327439,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.267789989709854,33391.73046875,0.0054500000551343,Estonia,2.28989291191101,1,104.410003662109,-0.0470322333276272,0.0740604773163795,-0.0104399118572474,0.00127141748089343,7.09397554397583,-0.251963108778,-0.255668073892593,0.00370496511459351,0.0261790994554758,0.16759429872036,0.0891540423035622,0.631870865821838,0.282927423715591,1,0,0,0
2012-01-01,estonia,939,EST,-1.79172375,-0.0185807272791862,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.69156062602997,300659803.2,287347803.2,0.166365668177605,.,.,-431767874,0.778338134288788,0.722359597682953,0.722359597682953,1322696,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.272009998559952,34742.03125,-0.00748000014573336,Estonia,2.28989291191101,1,105.5,0.110825330018997,0.0698389410972595,0.0675144046545029,0.00554192578420043,1.03443026542664,-0.325232207775116,-0.272348314523697,-0.0528838932514191,0.0268309190869331,0.161288812756538,0.0937937647104263,0.630842924118042,0.281913489103317,1,0,0,1
2013-01-01,estonia,939,EST,-0.047859825,-0.00133143039420247,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.64601635932922,314406126.7,304770126.7,0.165245667099953,.,.,-33886278.83,0.752945125102997,0.685688078403473,0.685688078403473,1317997,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.267300009727478,35478.3203125,-0.00268999999389052,Estonia,2.28989291191101,1,108.5,0.0605217590928078,0.0675480514764786,0.0177880451083183,0.00248069385997951,3.79738473892212,-0.377332448959351,-0.296448290348053,-0.0808841586112976,0.0215486343950033,0.10232812911272,0.101664572954178,0.673553168773651,0.225541338324547,1,0,0,1
2014-01-01,estonia,939,EST,0.586052,0.0051840846426785,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.57953953742981,436832954.5,427184954.5,0.226076722145081,.,.,140258987.2,0.752728223800659,0.66224479675293,0.66224479675293,1314545,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.273110002279282,36731.08984375,0.00250999978743494,Estonia,2.28989291191101,1,106.970001220703,0.102959267795086,0.0572003722190857,-0.0103564169257879,0.00534657714888453,5.5231819152832,-0.412120014429092,-0.324808716773987,-0.0873112976551056,0.0190384928137064,0.110752142965794,0.102673657238483,0.655776381492615,0.232464298605919,1,0,0,0
2015-01-01,estonia,939,EST,1.417912745,0.0146327363327146,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.48507153987885,414798362.4,406318362.4,0.268652200698853,.,.,341116116,0.901296436786652,0.677220404148102,0.677220404148102,1315407,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.261159986257553,37404.48046875,-0.00380000006407499,Estonia,2.28989291191101,1,103.690002441406,0,0.0601302459836006,-0.0112043786793947,0.00448382878676057,5.36667394638062,-0.389758497476578,-0.355078637599945,-0.0346798598766327,0.0163649562746286,0.109620116651058,0.101702563464642,0.650004804134369,0.227687641978264,1,0,0,0
2016-01-01,estonia,939,EST,0.91163275,0.0099624739959836,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.47746229171753,352140743.4,342973543.4,0.215611040592194,.,.,244688596.1,0.903421461582184,0.684123992919922,0.684123992919922,1315790,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.256760001182556,38550.19921875,-0.0093599995598197,Estonia,2.28989291191101,1,105.300003051758,0.00916220061480999,0.0614664703607559,0.0200586244463921,0.000466817960841581,3.0643413066864,-0.379616111516953,-0.38578063249588,0.00616452097892761,0.0166618656367064,0.0825731083750725,0.0998202711343765,0.688858807086945,0.199055254459381,1,0,0,0
2017-01-01,estonia,939,EST,1.79058825,0.0169970970600843,Stationary,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.978177291,-0.170599431,-0.978177291,Estonia,1.44635653495789,345036507.9,334664507.9,0.191945657134056,.,.,466901131.2,0.885205507278442,0.628595411777496,0.628595411777496,1317384,EST,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.276229977607727,40673.1015625,-0.0100600002333522,Estonia,2.28989291191101,1,109.980003356934,0.00987283792346716,0.0443099327385426,0.0384579710662365,0.00155113288201392,1.15216517448425,-0.464267462491989,-0.415783703327179,-0.0484837591648102,0.0235841274261475,0.0990908592939377,0.101401068270206,0.668018102645874,0.224076062440872,1,0,0,0
