Country,1940-Q1,1940-Q2,1940-Q3,1940-Q4,1941-Q1,1941-Q2,1941-Q3,1941-Q4,1942-Q1,1942-Q2,1942-Q3,1942-Q4,1943-Q1,1943-Q2,1943-Q3,1943-Q4,1944-Q1,1944-Q2,1944-Q3,1944-Q4,1945-Q1,1945-Q2,1945-Q3,1945-Q4,1946-Q1,1946-Q2,1946-Q3,1946-Q4,1947-Q1,1947-Q2,1947-Q3,1947-Q4,1948-Q1,1948-Q2,1948-Q3,1948-Q4,1949-Q1,1949-Q2,1949-Q3,1949-Q4,1950-Q1,1950-Q2,1950-Q3,1950-Q4,1951-Q1,1951-Q2,1951-Q3,1951-Q4,1952-Q1,1952-Q2,1952-Q3,1952-Q4,1953-Q1,1953-Q2,1953-Q3,1953-Q4,1954-Q1,1954-Q2,1954-Q3,1954-Q4,1955-Q1,1955-Q2,1955-Q3,1955-Q4,1956-Q1,1956-Q2,1956-Q3,1956-Q4,1957-Q1,1957-Q2,1957-Q3,1957-Q4,1958-Q1,1958-Q2,1958-Q3,1958-Q4,1959-Q1,1959-Q2,1959-Q3,1959-Q4,1960-Q1,1960-Q2,1960-Q3,1960-Q4,1961-Q1,1961-Q2,1961-Q3,1961-Q4,1962-Q1,1962-Q2,1962-Q3,1962-Q4,1963-Q1,1963-Q2,1963-Q3,1963-Q4,1964-Q1,1964-Q2,1964-Q3,1964-Q4,1965-Q1,1965-Q2,1965-Q3,1965-Q4,1966-Q1,1966-Q2,1966-Q3,1966-Q4,1967-Q1,1967-Q2,1967-Q3,1967-Q4,1968-Q1,1968-Q2,1968-Q3,1968-Q4,1969-Q1,1969-Q2,1969-Q3,1969-Q4,1970-Q1,1970-Q2,1970-Q3,1970-Q4,1971-Q1,1971-Q2,1971-Q3,1971-Q4,1972-Q1,1972-Q2,1972-Q3,1972-Q4,1973-Q1,1973-Q2,1973-Q3,1973-Q4,1974-Q1,1974-Q2,1974-Q3,1974-Q4,1975-Q1,1975-Q2,1975-Q3,1975-Q4,1976-Q1,1976-Q2,1976-Q3,1976-Q4,1977-Q1,1977-Q2,1977-Q3,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975609756,0.9860896192043507,1.022867367,1.022516948,1.027749229,1.027749229,1.027749229,,,,,22.93672826,22.93672826,22.93672826,22.93672826,22.93672826,22.93672826,22.93672826,22.93672826,247.0030781159417,286.7091033,286.7091033,726.3297282608697,1146.836413,2248.364292687197,5479.329528985497,4969.624457,5309.427838164243,5479.329529,5698.50271,6881.018478260857,8091.568025362307,8962.314190821244,9344.592995169067,10457.44907004828,11723.21667,11624.93333333333,11325.5,11033.66666666667,10824.66666666667,10519.16666666667,10561.66666666667,10674.33333333333,10808.66666666667,10886.33333333333,10961.66666666667,10991.33333333333,11023.33333333333,11051,11049.66666666667,11039,11013.33333333333,11013.66666666667,11014.33333333333,11019,11083.33333333333,11293.66666666667,11656,11688.66666666667,12095,12633.66666666667,12983.66666666667,13555,13899.66666666667,13888.66666666667,13910.33333333333,13960.33333333333,14013.33333333333,14053.33333333333,14075,14119.66666666667,14423,14547.66666666667,14643.33333333333,14658.33333333333,15051.33333333333,15164.66666666667,15253.33333333333,15323.66666666667,15376.33333333333,15426,15472,15522,15618.33333333333,15717.33333333333,15735,15750.66666666667,15781,15808.66666666667,15842,15878,15907,15920.66666666667,15964,16015.33333333333,16077,16022.33333333333,16070,16205.83333333333,16122.33333333333,16059.33333333333,16109.66666666667,16503.33333333333,16536.66666666667,16974,16941.66666666667,16971,17373.66666666667,18242.66666666667,18544,18733,18932,19974.33333333333,20671.33333333333,20618.66666666667,20774.66666666667,20828,20828,20828,20828,20828,20833.66666666667,21036,21036,21036,21064,21246,21246,21450.66666666667,21601.33333333333,21848.27,21890,21889.47333333333,21886.22,21891.24666666667,22073.06333333333,22216.03666666667,22371.08666666667,22442.16,22451.06333333333,22434.71333333333,22553.45,22675.54666666667,22744.49,22902.07,23036.99,23108.47,23153.43666666667,23201.97333333333,23244.64,23212.8,23174.06,23157.19037037037,23167.78,23160.95,23153.21,23123.31,23108.19666666667,23224.13666666667,23629.20666666667,23618.78,23681.03666666667,23894.27333333333,23955.18666666667,23984.68333333333,24203.16666666667,24220.31666666667,24251.37666666667,
Guyana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.809526666904763,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,2.000000001,1.972142966643217,1.982498011086683,2.005278680641603,2.007692477207817,2.131747876596173,2.204372818161333,2.146704846027183,2.036999999,2.076333332333333,2.164666665666667,2.278212917236647,2.174203022904733,2.217884977696353,2.237120255092663,2.179707998437013,2.242345552158323,2.449483067918577,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.549999999,2.699999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,2.999999999,3.670453332333333,3.749999999333333,3.75,4.155833333333333,4.327419999666667,4.3,4.23,4.15,4.15,4.279666666666667,4.3,4.36,9.023333333333333,10,10,10,10,10,10,10,10,32.635,33,33,33,35.13333333333333,45,45,81.09,124.6126666666667,121.3833333333333,120.1566666666667,123.8333333333333,124.5433333333333,125.61,126.0233333333333,125.89,126.0316666666667,126.44,128.5601,131.16,138.1133333333333,141.38763,142.5,142.87,143.5833333333333,141.3666666666667,140.1366666666667,140.2633333333333,140.25,140.25,140.7366666666667,141.73,142.2933333333333,142.6166666666667,142.9633333333333,145.5433333333333,147.2466666666667,150.0966666666667,159.19,176.1133333333333,177.0366666666667,178.6,180.23,181.4266666666667,182.0233333333333,182.21,184.06,186.0733333333333,186.7233333333333,186.9866666666667,189.5,190.1133333333333,190.5033333333333,191.0266666666667,191.0166666666667,192.0166666666667,193.4533333333333,194.4966666666667,195.5466666666667,196.3233333333333,197.94,199.04,199.9266666666667,199.75,200.04,199.79,199.92,200.1066666666667,199.9533333333333,200,200.6933333333333,201.0933333333333,201.75,203.0433333333333,203.5,203.1466666666667,203.6333333333333,203.76,203.9933333333333,204.1333333333333,203.6766666666667,204.2133333333333,203.7766666666667,203.8366666666667,203.7633333333333,203.7233333333333,203.22,203.81,204.1333333333333,204.0633333333333,204.0633333333333,204.2266666666667,204.3366666666667,204.3533333333333,204.5166666666667,204.72,205.65,205.32,205.8866666666667,206.3666666666667,206.4366666666667,206.4933333333333,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,206.5,207.3666666666667,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,208.5,
Haiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000004,5.000000002333333,5.000018425,5.000018425,5.000018425,5.000018425,5.000008905531203,5.000008293,5.000008293,5.000008293,5.000008293,5.000008293,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999,4.999999999333333,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.816666666666667,8.32,8.666666666666668,9.663333333333332,10.02666666666667,10.85,12.16333333333333,13.75333333333333,12.56,12.81333333333333,13.83,14.78,17.55333333333333,13.99666666666667,14.14,14.56,15.21213333333333,16.5268,16.57603333333333,16.02636666666667,15.04513333333333,15.15706666666667,16.0829,16.78563333333333,16.6726,17.07686666666667,17.38456666666667,16.7967,16.40956666666667,16.47183333333333,16.71286666666667,16.69383333333333,16.81243333333333,17.53243333333333,19.15136666666667,19.76276666666667,22.03916666666667,23.72936666666667,23.5098,23.52676666666667,24.55033333333333,26.12943333333333,26.7705,26.85513333333333,28.56606666666667,34.81023333333333,42.86426666666667,42.03213333333333,42.11176666666667,42.45886666666667,42.68096666666667,37.28703333333333,36.3047,37.13543333333333,37.80736666666667,38.8177,42.17556666666667,42.99356666666667,43.03633333333333,40.4046,39.3599,38.83323333333333,38.2781,36.69006666666667,35.7979,36.6796,37.6932,38.8487,39.84486666666667,40.0436,40.4111,40.84343333333333,41.43203333333333,42.10386666666667,39.5456,39.73603333333333,39.85293333333333,40.05503333333333,40.28373333333333,40.27616666666667,40.54556666666667,40.98582109,41.39580902,41.81052385,42.12065893862153,42.4719,42.80516666666667,43.4618,43.76216666666667,43.822,44.1866569,45.12103333333333,45.3656,46.19063333333333,46.96887336244243,48.13246666666667,52.93643333333333,54.78793333333333,60.09733333333333,62.15993333333333,64.44691589282877,66.63909092,68.24028939,65.06046666666667,62.61603333333333,63.16193174603173,64.2033,65.90793333333333,68.38862044886012,73.62716214293137,81.02291299075677,88.86899148227917,93.49219356797472,91.87576666666666,94.21179559,105.5951010858559,107.7458380702678,66.48649411,74.64990877096118,87.36116161,95.77124233194218,99.12423333333334,102.6175950890243,109.3320003312947,117.142,133.4312666666667,150.6313226688973,144.8642281398587,135.8983666666667,132.7497333333333,132.0080666666667,132.3634333333333,131.9508333333333,130.9216333333333,
Solomon Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.8792523326309523,0.8614994846869607,0.839599999,0.839599999,0.839599999,0.830399999,0.740869498,0.705884693,0.6974305409133037,0.6722709,0.6722709,0.6722709,0.6872333323333333,0.7605666656666668,0.742,0.7453333333333333,0.7759333333333333,0.7922,0.7956333333333333,0.8095666666666667,0.8050333333333333,0.8629,0.9153,0.9042,0.9003,0.8874666666666667,0.8786333333333333,0.8801333333333333,0.8677666666666667,0.8681,0.8836666666666667,0.8732361039969987,0.8445355173242557,0.8624189993961857,0.8592144932406073,0.8389131909894293,0.815156725,0.8060245392153657,0.8196076459908653,0.8765932209879977,0.8943784385091007,0.8900858471325753,0.9032927282360883,0.9176101863664423,0.9948902610759167,1.06862435,1.080612287830077,1.133038901985347,1.181479611793697,1.199102446,1.216355117,1.248438759480757,1.308029399923017,1.322037277792517,1.397,1.418166666333333,1.534899999666667,1.573,1.608833333,1.663166666333333,1.7789,1.9151,1.9925,1.994833333333333,2.029333333333333,1.9965,2.027933333333333,2.048833333333333,2.142466666666667,2.110833333333333,2.1464,2.266833333333333,2.365466666666667,2.394266666666667,2.438733333333333,2.562233333333333,2.537166666666667,2.577,2.6143,2.7219,2.745133333333333,2.777666666666667,2.840166666666667,2.888033333333333,2.938366666666667,3.045833333333333,3.142466666666667,3.177,3.197333333333333,3.234133333333333,3.2524,3.279766666666667,3.303266666666667,3.33,3.353466666666667,3.371266666666667,3.428233333333333,3.470633333333333,3.5006,3.5315,3.57,3.663333333333333,3.601566666666667,3.6571,3.703933333333333,3.905166666666667,4.7755,4.786966666666667,4.8488,4.85133,4.914233333333333,4.430233333333333,4.9474,5.0607,5.077023333333333,5.087866666666667,5.09424,5.096593333333333,5.118,5.237526666666667,5.301343333333333,5.455069812681483,5.875491579060643,6.528185144799577,7.256597913592713,7.334813774142553,7.481311661,7.516146666666667,7.5188,7.507516666666667,7.490645103775713,7.471986561641473,7.477593332,7.498750624687657,7.503333333333333,7.513698672677187,7.528866666666667,7.573593426666667,7.594,7.601566666666667,7.608266666666667,7.634,7.639,7.643,7.661,7.665,7.663,7.662,7.72,7.946666666666667,8.026666666666667,8.0645,8.0645,8.0645,8.0645,8.064505376344087,8.0645,8.0645,8.019409283183412,7.788925684403137,7.398333333333333,7.358367819475107,7.358351729,7.358351729,7.358351729,7.345756201,7.324149430124193,7.291322110025387,7.268429872362953,7.324638987655697,7.356875926619557,7.339967163468547,7.306917494,7.497620830698197,7.752467931,7.796025175,8.044179690529347,8.066083112707167,8.045854167,7.926631404,7.880361879913847,7.939764299877353,7.921350659,7.935717611,7.819169900860147,7.873323306390517,7.775338578191507,7.904249181403183,8.033648047,8.096783639,8.089947777082587,8.139776489,8.217149381180336,8.246723543626388,8.235883466292773,8.332253195213063,8.205466416392976,8.080048561,8.005796061389283,7.992000599843027,8.057014658415817,8.065600644549168,8.077753804306598,8.096722027342157,8.226524908709774,8.221114050146673,8.279476076,8.338076072451592,8.405004534670903,8.479830420936093,8.487832253214012,8.506259868,8.425183336332733,8.400066949,
Myanmar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.773670504179493,5.469869978256967,5.459054894,5.459054894,5.449996033698473,5.130113752401707,4.864702502,4.864702502,4.864702502,4.864702502,4.864702502,4.864702502,4.855990384214303,6.225283551,6.220328102,6.489858103,6.582127542,6.6385474,6.745812236,6.738301633,6.704336156,6.693986493,7.105547123459483,7.291645335224863,7.179220084958197,6.970876016224863,6.937778067924863,6.729433999,6.554953641058197,6.600814294358197,6.672398888624863,6.532207665,6.537624723824863,6.528719192,6.559888553658197,6.447463303,6.616498240724863,6.847389754958197,7.202306400224863,7.504669062458197,7.326983847,7.487141614258197,7.616328550424863,7.835223121958197,7.897561845,7.793021110758197,7.893761395558197,8.068411923,8.086393156358197,8.113308283124862,8.135175054,8.406907229766666,8.557677315,8.890899999,8.657733333,8.375733332666668,7.975033333,7.639633333333333,7.4009,7.148966666666667,7.132,6.8264,6.64,6.732133333333333,6.415266666666667,6.275666666666667,6.273733333333333,6.624633333333333,6.404133333333333,6.530433333333333,6.762466666666667,6.827266666666667,6.699433333333333,6.531566666666667,6.5548,6.275366666666667,5.9925,6.0699,6.423733333333333,6.431,6.210166666666667,6.191866666666667,6.186166666666667,5.920166666666667,6.119933333333333,6.244433333333333,6.084433333333333,6.1259,6.1731,6.17705,6.0748,5.7902,5.8576,5.7604,5.489866666666667,5.662266666666667,5.755633333333333,5.863266666666667,5.935433333333333,5.9186,5.952966666666667,6.166766666666667,6.215533333333333,6.295433333333333,6.2896,6.384233333333333,6.411866666666667,6.413766666666667,6.162766666666667,6.212933333333333,6.3768,6.325266666666667,6.228166666666667,6.350733333333333,6.478933333333333,6.5619,6.675333333333333,6.6489,6.818066666666667,6.765733333333333,6.762933333333333,6.879666666666667,6.7301,6.4923,6.466266666666667,6.278866666666667,6.1498,6.1717,5.955333333333333,5.779633333333333,5.890233333333333,5.8576,5.695866666666667,5.643366666666667,5.758133333333333,5.880966666666667,5.9902,5.965833333333333,5.8369,5.800533333333333,5.7685,5.731466666666667,5.667,5.6048,5.464266666666667,5.3745,5.285766666666667,5.401333333333333,5.7042,5.749333333333333,5.656633333333333,5.498933333333333,5.400566666666667,5.564966666666667,5.777266666666667,5.6751,5.5222,5.500833333333333,5.376666666666667,5.395466666666667,5.503466666666667,5.575766666666667,835.1387333333333,871.65,850.2491666666667,863.7925523666667,919.3925297640653,974.5175150537633,976.5792282430212,979.6440011494253,965.9407103448273,974.8953157829687,1016.902962962963,1030.996385714287,1090.894507575757,1238.246054545453,1290.324366666667,1253.5238,1177.3864,1202.540866666667,1306.027,1356.451587,1359.883929,1360.930696305983,1364.168615984403,1337.641604,1347.718855333333,1478.169696969697,1555.701744561403,1527.660833333333,1525.449,1519.976233333333,1499.9344,1455.986666666667,1408.326666666667,1350.873333333333,1311.29,1390.433333333333,,,,,,,,,,,,,,,,
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,5.158723335904757,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.952370005,5.882684469,5.482467698,5.482467698,6.325666665666667,6.590666665666667,6.546999999,6.221666665666667,6.270333332333333,6.570999999,6.793999999,6.496333332333333,6.612333332333333,6.700333332333333,6.519333332333333,6.663999999,7.238333332333333,7.606999999,7.766333332333333,8.452999999,8.688666666,8.739999999,8.492999999666667,7.285999999,7.524333332333333,12.18799999966667,15.408,15.80733333266667,15.64466666566667,15.58266666566667,15.50033333233333,15.57666667,15.61433333233333,15.59599999966667,15.706,16.09066666566667,16.52533333266667,17.81566666633333,18.07066667,18.54233333266667,19.599,20.771,20.644,20.697,20.88033333233333,21.02766666566667,22.28566666566667,22.99366667,24.26333333233333,24.57166666566667,25.196,25.14699999933333,25.35933333266667,26.05033333333333,26.56366666633333,27.30666666666667,27.36666666566667,27.41333333333333,27.56533333333333,27.87833333,28.16833333333333,28.45733333333333,28.65766666666667,29.00433333333333,29.632,30.485,30.842,30.998,32.405,32.982,33.20633333333333,34.14033333333333,36.84166666666667,40,40,40,39.97166666666667,40.28,40.52166666666667,40.993,41.62733333333333,42.344,42.86133333333333,43.64233333333333,44.14066666666667,44.67416666666667,47.58616666666667,47.3875,48.9859,49.32910333333333,49.40707666666667,49.33876666666667,49.43273666666667,49.48198666666667,50.09456333333333,49.98772666666667,51.54498666666667,53.37908,54.16652333333333,54.52510666666667,55.83352,56.56062666666667,57.36539,58.72563666666667,59.45665666666667,60.43073666666667,61.73254,62.8727,65.9815,67.21373333333332,69.00396666666667,70.28956666666667,71.58986666666667,71.6584,73.20223333333333,75.55186666666667,78.56526666666667,80.7011,85.48296,89.74885666666667,90.12185666666667,92.17838,93.85352333333333,96.10349666666667,96.19254666666667,96.49869333333334,96.85329666666667,97.14131,96.52139666666667,95.5678,97.9684,99.21412333333333,103.1647266666667,104.43058,99.49256333333334,99.85948,100.82333,101.8168333333333,102.3348866666667,102.8373366666667,103.41916,107.0664,108.8345666666667,110.4070333333333,112.3712666666667,110.8800666666667,107.9525,107.8050333333333,107.7545333333333,109.8229842105263,113.9735333333333,116.3980666666667,114.8548,114.5527333333333,114.3568508,113.74717,112.6612072,111.4926937878787,110.740395,109.8998495847463,109.8124517,111.8081351461987,118.8823695767197,130.025237,132.2415529,129.2642546092503,126.7903847,126.7144073015873,131.7690533333333,131.0022784126983,130.7212608973413,130.4548345614037,130.2297655122657,130.8528799043063,132.3929957884907,133.4301693400167,135.4819554834057,142.1225305764413,143.9426644,144.944642,145.5976097607657,147.8417538011697,150.7797940533703,152.3082209,153.2521145,153.4455263533833,154.7960955555557,157.7019415,161.3688596,175.9925383,179.7635184564947,175.9449113,178.2452809,181.0259895270783,182.6743742857143,188.9683254746347,185.2580930745343,185.4694382539683,193.8469490607833,198.9412743386243,200.8200467099567,201.4489973,219.6696452,346.2074248,361.4177533333333,363.2358736842107,351.2901,310.9498333333333,321.212,326.5742,313.1385666666667,300.9758666666667,301.8582333333333,,
Cambodia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,48.69333333266667,55.54,55.54,55.54,55.54,55.54,55.54,55.54,55.54,136.6666666666667,130,162.3333333333333,170,186.6666666666667,231,230.3333333333333,243.3333333333333,275,375,389.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.3333333333333,366.6666666666667,450,600,600,666.6666666666667,933.3333333333333,673.3333333333333,700,925,1441.333333333333,2000,2228.333333333333,3482.333333333333,2623.333333333333,2422,2481.666666666667,2522.666666666667,2551,2625.666666666667,2566.333333333333,2283,2436,2518,2547,2581.333333333333,2679.333333333333,2688.666666666667,2732,2711.333333333333,2962,3379.666666666667,3578.666666666667,3787,3796,3816,3778,3793.666666666667,3844.333333333333,3815.333333333333,3798.333333333333,3811.333333333333,3868.333333333333,3885,3910,3916.666666666667,3924,3914.666666666667,3897.666666666667,3900.666666666667,3918.666666666667,3931.333333333333,3932,3976,3998.333333333333,3987,3990.333333333333,4005.333333333333,4034.666666666667,4034.666666666667,4027,4054.333333333333,4134.333333333333,4154.333333333333,4081.333333333333,4095.333333333333,4125,4111.333333333333,4055,4065.666666666667,4078,4026,3991.333333333333,4025.666666666667,4113.666666666667,4086,4108,4123.333333333333,4162,4164,4176.333333333333,4204,4232.333333333333,4127,4039,4041.666666666667,4091.333333333333,4062,4030,4038.333333333333,4056.333333333333,4007.333333333333,3995,4032.333333333333,4062,4019.666666666667,3993.666666666667,4026.333333333333,4059.666666666667,4070.333333333333,4045.666666666667,4068,4101.333333333333,4056,4025.166666666667,4062.333333333333,4096.008422939067,4051.269892,4022.764209,4050.850179,4083.153405017923,4045.552150537633,4019.401113671277,4054.001434,4077.194623655913,4054.070430107527,4017.211982,4057.858960573477,4090.438172,4079.086738351253,4084.540044493883,4101.350358422937,4105.712186,4079.530286738353,4078.260176651307,4092.545161290323,4116.272759856633,4107.813082437277,4087.828341013827,4084.692114695337,4105.709856630827,4129.921146953407,4084.363494623657,4105.449821,4133.6819,4119.115771,4071.948276,4082.777598566307,4089.580645,,
